term_code,term_desc,term_start_date,enrollment_date,date,days,level_desc,student_type,online,_FREQ_,Official
202310,Fall 2022,15AUG2022:00:00:00,09AUG2022:06:00:00,08-09,-6,Undergraduate,New First Time Transfer,Online Program,427,542
202310,Fall 2022,15AUG2022:00:00:00,09AUG2022:06:00:00,08-09,-6,Undergraduate,Non Degree,On-Campus Program,19,20
202310,Fall 2022,15AUG2022:00:00:00,09AUG2022:06:00:00,08-09,-6,Undergraduate,Non Degree,Online Program,14,14
202310,Fall 2022,15AUG2022:00:00:00,09AUG2022:06:00:00,08-09,-6,Undergraduate,Visiting,On-Campus Program,2,2
202310,Fall 2022,15AUG2022:00:00:00,09AUG2022:06:00:00,08-09,-6,Undergraduate,Visiting,Online Program,4,5
202310,Fall 2022,15AUG2022:00:00:00,10AUG2022:06:00:00,08-10,-5,Graduate,Continuing,On-Campus Program,502,510
202310,Fall 2022,15AUG2022:00:00:00,10AUG2022:06:00:00,08-10,-5,Graduate,Continuing,Online Program,842,849
202310,Fall 2022,15AUG2022:00:00:00,10AUG2022:06:00:00,08-10,-5,Graduate,New First Time Grad Applicant,Online Program,,1
202310,Fall 2022,15AUG2022:00:00:00,10AUG2022:06:00:00,08-10,-5,Graduate,New First Time Grad Applicant,On-Campus Program,310,304
202310,Fall 2022,15AUG2022:00:00:00,10AUG2022:06:00:00,08-10,-5,Graduate,New First Time Grad Applicant,Online Program,411,467
202310,Fall 2022,15AUG2022:00:00:00,10AUG2022:06:00:00,08-10,-5,Graduate,Returning,On-Campus Program,41,51
202310,Fall 2022,15AUG2022:00:00:00,10AUG2022:06:00:00,08-10,-5,Graduate,Returning,Online Program,44,59
202310,Fall 2022,15AUG2022:00:00:00,10AUG2022:06:00:00,08-10,-5,Graduate,Non Degree,On-Campus Program,14,9
202310,Fall 2022,15AUG2022:00:00:00,10AUG2022:06:00:00,08-10,-5,Graduate,Non Degree,Online Program,2,1
202310,Fall 2022,15AUG2022:00:00:00,10AUG2022:06:00:00,08-10,-5,Undergraduate,Continuing,On-Campus Program,5431,5525
202310,Fall 2022,15AUG2022:00:00:00,10AUG2022:06:00:00,08-10,-5,Undergraduate,Continuing,Online Program,1448,1521
202310,Fall 2022,15AUG2022:00:00:00,10AUG2022:06:00:00,08-10,-5,Undergraduate,High School Special,On-Campus Program,2,5
202310,Fall 2022,15AUG2022:00:00:00,10AUG2022:06:00:00,08-10,-5,Undergraduate,EKU Dual Credit,On-Campus Program,520,815
202310,Fall 2022,15AUG2022:00:00:00,10AUG2022:06:00:00,08-10,-5,Undergraduate,New First Time Freshman,,,3
202310,Fall 2022,15AUG2022:00:00:00,10AUG2022:06:00:00,08-10,-5,Undergraduate,New First Time Freshman,On-Campus Program,2647,2564
202310,Fall 2022,15AUG2022:00:00:00,10AUG2022:06:00:00,08-10,-5,Undergraduate,New First Time Freshman,Online Program,139,182
202310,Fall 2022,15AUG2022:00:00:00,10AUG2022:06:00:00,08-10,-5,Undergraduate,Returning,On-Campus Program,117,138
202310,Fall 2022,15AUG2022:00:00:00,10AUG2022:06:00:00,08-10,-5,Undergraduate,Returning,Online Program,169,199
202310,Fall 2022,15AUG2022:00:00:00,10AUG2022:06:00:00,08-10,-5,Undergraduate,New First Time Transfer,On-Campus Program,521,538
202310,Fall 2022,15AUG2022:00:00:00,10AUG2022:06:00:00,08-10,-5,Undergraduate,New First Time Transfer,Online Program,435,542
202310,Fall 2022,15AUG2022:00:00:00,10AUG2022:06:00:00,08-10,-5,Undergraduate,Non Degree,On-Campus Program,19,20
202310,Fall 2022,15AUG2022:00:00:00,10AUG2022:06:00:00,08-10,-5,Undergraduate,Non Degree,Online Program,13,14
202310,Fall 2022,15AUG2022:00:00:00,10AUG2022:06:00:00,08-10,-5,Undergraduate,Visiting,On-Campus Program,2,2
202310,Fall 2022,15AUG2022:00:00:00,10AUG2022:06:00:00,08-10,-5,Undergraduate,Visiting,Online Program,4,5
202310,Fall 2022,15AUG2022:00:00:00,11AUG2022:06:00:00,08-11,-4,Graduate,Continuing,On-Campus Program,502,510
202310,Fall 2022,15AUG2022:00:00:00,11AUG2022:06:00:00,08-11,-4,Graduate,Continuing,Online Program,843,849
202310,Fall 2022,15AUG2022:00:00:00,11AUG2022:06:00:00,08-11,-4,Graduate,New First Time Grad Applicant,Online Program,,1
202310,Fall 2022,15AUG2022:00:00:00,11AUG2022:06:00:00,08-11,-4,Graduate,New First Time Grad Applicant,On-Campus Program,315,304
202310,Fall 2022,15AUG2022:00:00:00,11AUG2022:06:00:00,08-11,-4,Graduate,New First Time Grad Applicant,Online Program,415,467
202310,Fall 2022,15AUG2022:00:00:00,11AUG2022:06:00:00,08-11,-4,Graduate,Returning,On-Campus Program,42,51
202310,Fall 2022,15AUG2022:00:00:00,11AUG2022:06:00:00,08-11,-4,Graduate,Returning,Online Program,45,59
202310,Fall 2022,15AUG2022:00:00:00,11AUG2022:06:00:00,08-11,-4,Graduate,Non Degree,On-Campus Program,14,9
202310,Fall 2022,15AUG2022:00:00:00,11AUG2022:06:00:00,08-11,-4,Graduate,Non Degree,Online Program,2,1
202310,Fall 2022,15AUG2022:00:00:00,11AUG2022:06:00:00,08-11,-4,Undergraduate,Continuing,On-Campus Program,5457,5525
202310,Fall 2022,15AUG2022:00:00:00,11AUG2022:06:00:00,08-11,-4,Undergraduate,Continuing,Online Program,1464,1521
202310,Fall 2022,15AUG2022:00:00:00,11AUG2022:06:00:00,08-11,-4,Undergraduate,High School Special,On-Campus Program,3,5
202310,Fall 2022,15AUG2022:00:00:00,11AUG2022:06:00:00,08-11,-4,Undergraduate,EKU Dual Credit,On-Campus Program,534,815
202310,Fall 2022,15AUG2022:00:00:00,11AUG2022:06:00:00,08-11,-4,Undergraduate,New First Time Freshman,,,3
202310,Fall 2022,15AUG2022:00:00:00,11AUG2022:06:00:00,08-11,-4,Undergraduate,New First Time Freshman,On-Campus Program,2666,2564
202310,Fall 2022,15AUG2022:00:00:00,11AUG2022:06:00:00,08-11,-4,Undergraduate,New First Time Freshman,Online Program,142,182
202310,Fall 2022,15AUG2022:00:00:00,11AUG2022:06:00:00,08-11,-4,Undergraduate,Returning,On-Campus Program,119,138
202310,Fall 2022,15AUG2022:00:00:00,11AUG2022:06:00:00,08-11,-4,Undergraduate,Returning,Online Program,169,199
202310,Fall 2022,15AUG2022:00:00:00,11AUG2022:06:00:00,08-11,-4,Undergraduate,New First Time Transfer,On-Campus Program,525,538
202310,Fall 2022,15AUG2022:00:00:00,11AUG2022:06:00:00,08-11,-4,Undergraduate,New First Time Transfer,Online Program,442,542
202310,Fall 2022,15AUG2022:00:00:00,11AUG2022:06:00:00,08-11,-4,Undergraduate,Non Degree,On-Campus Program,19,20
202310,Fall 2022,15AUG2022:00:00:00,11AUG2022:06:00:00,08-11,-4,Undergraduate,Non Degree,Online Program,13,14
202310,Fall 2022,15AUG2022:00:00:00,11AUG2022:06:00:00,08-11,-4,Undergraduate,Visiting,On-Campus Program,2,2
202310,Fall 2022,15AUG2022:00:00:00,11AUG2022:06:00:00,08-11,-4,Undergraduate,Visiting,Online Program,4,5
202310,Fall 2022,15AUG2022:00:00:00,12AUG2022:06:00:00,08-12,-3,Graduate,Continuing,On-Campus Program,504,510
202310,Fall 2022,15AUG2022:00:00:00,12AUG2022:06:00:00,08-12,-3,Graduate,Continuing,Online Program,846,849
202310,Fall 2022,15AUG2022:00:00:00,12AUG2022:06:00:00,08-12,-3,Graduate,New First Time Grad Applicant,Online Program,,1
202310,Fall 2022,15AUG2022:00:00:00,12AUG2022:06:00:00,08-12,-3,Graduate,New First Time Grad Applicant,On-Campus Program,313,304
202310,Fall 2022,15AUG2022:00:00:00,12AUG2022:06:00:00,08-12,-3,Graduate,New First Time Grad Applicant,Online Program,426,467
202310,Fall 2022,15AUG2022:00:00:00,12AUG2022:06:00:00,08-12,-3,Graduate,Returning,On-Campus Program,42,51
202310,Fall 2022,15AUG2022:00:00:00,12AUG2022:06:00:00,08-12,-3,Graduate,Returning,Online Program,45,59
202310,Fall 2022,15AUG2022:00:00:00,12AUG2022:06:00:00,08-12,-3,Graduate,Non Degree,On-Campus Program,13,9
202310,Fall 2022,15AUG2022:00:00:00,12AUG2022:06:00:00,08-12,-3,Graduate,Non Degree,Online Program,2,1
202310,Fall 2022,15AUG2022:00:00:00,12AUG2022:06:00:00,08-12,-3,Undergraduate,Continuing,On-Campus Program,5483,5525
202310,Fall 2022,15AUG2022:00:00:00,12AUG2022:06:00:00,08-12,-3,Undergraduate,Continuing,Online Program,1476,1521
202310,Fall 2022,15AUG2022:00:00:00,12AUG2022:06:00:00,08-12,-3,Undergraduate,High School Special,On-Campus Program,5,5
202310,Fall 2022,15AUG2022:00:00:00,12AUG2022:06:00:00,08-12,-3,Undergraduate,EKU Dual Credit,On-Campus Program,640,815
202310,Fall 2022,15AUG2022:00:00:00,12AUG2022:06:00:00,08-12,-3,Undergraduate,New First Time Freshman,,,3
202310,Fall 2022,15AUG2022:00:00:00,12AUG2022:06:00:00,08-12,-3,Undergraduate,New First Time Freshman,On-Campus Program,2675,2564
202310,Fall 2022,15AUG2022:00:00:00,12AUG2022:06:00:00,08-12,-3,Undergraduate,New First Time Freshman,Online Program,142,182
202310,Fall 2022,15AUG2022:00:00:00,12AUG2022:06:00:00,08-12,-3,Undergraduate,Returning,On-Campus Program,120,138
202310,Fall 2022,15AUG2022:00:00:00,12AUG2022:06:00:00,08-12,-3,Undergraduate,Returning,Online Program,177,199
202310,Fall 2022,15AUG2022:00:00:00,12AUG2022:06:00:00,08-12,-3,Undergraduate,New First Time Transfer,On-Campus Program,536,538
202310,Fall 2022,15AUG2022:00:00:00,12AUG2022:06:00:00,08-12,-3,Undergraduate,New First Time Transfer,Online Program,451,542
202310,Fall 2022,15AUG2022:00:00:00,12AUG2022:06:00:00,08-12,-3,Undergraduate,Non Degree,On-Campus Program,21,20
202310,Fall 2022,15AUG2022:00:00:00,12AUG2022:06:00:00,08-12,-3,Undergraduate,Non Degree,Online Program,14,14
202310,Fall 2022,15AUG2022:00:00:00,12AUG2022:06:00:00,08-12,-3,Undergraduate,Visiting,On-Campus Program,2,2
202310,Fall 2022,15AUG2022:00:00:00,12AUG2022:06:00:00,08-12,-3,Undergraduate,Visiting,Online Program,4,5
202310,Fall 2022,15AUG2022:00:00:00,13AUG2022:06:00:00,08-13,-2,Graduate,Continuing,On-Campus Program,505,510
202310,Fall 2022,15AUG2022:00:00:00,13AUG2022:06:00:00,08-13,-2,Graduate,Continuing,Online Program,852,849
202310,Fall 2022,15AUG2022:00:00:00,13AUG2022:06:00:00,08-13,-2,Graduate,New First Time Grad Applicant,Online Program,,1
202310,Fall 2022,15AUG2022:00:00:00,13AUG2022:06:00:00,08-13,-2,Graduate,New First Time Grad Applicant,On-Campus Program,322,304
202310,Fall 2022,15AUG2022:00:00:00,13AUG2022:06:00:00,08-13,-2,Graduate,New First Time Grad Applicant,Online Program,429,467
202310,Fall 2022,15AUG2022:00:00:00,13AUG2022:06:00:00,08-13,-2,Graduate,Returning,On-Campus Program,46,51
202310,Fall 2022,15AUG2022:00:00:00,13AUG2022:06:00:00,08-13,-2,Graduate,Returning,Online Program,45,59
202310,Fall 2022,15AUG2022:00:00:00,13AUG2022:06:00:00,08-13,-2,Graduate,Non Degree,On-Campus Program,13,9
202310,Fall 2022,15AUG2022:00:00:00,13AUG2022:06:00:00,08-13,-2,Graduate,Non Degree,Online Program,2,1
202310,Fall 2022,15AUG2022:00:00:00,13AUG2022:06:00:00,08-13,-2,Undergraduate,Continuing,On-Campus Program,5503,5525
202310,Fall 2022,15AUG2022:00:00:00,13AUG2022:06:00:00,08-13,-2,Undergraduate,Continuing,Online Program,1495,1521
202310,Fall 2022,15AUG2022:00:00:00,13AUG2022:06:00:00,08-13,-2,Undergraduate,High School Special,On-Campus Program,5,5
202310,Fall 2022,15AUG2022:00:00:00,13AUG2022:06:00:00,08-13,-2,Undergraduate,EKU Dual Credit,On-Campus Program,664,815
202310,Fall 2022,15AUG2022:00:00:00,13AUG2022:06:00:00,08-13,-2,Undergraduate,New First Time Freshman,,,3
202310,Fall 2022,15AUG2022:00:00:00,13AUG2022:06:00:00,08-13,-2,Undergraduate,New First Time Freshman,On-Campus Program,2654,2564
202310,Fall 2022,15AUG2022:00:00:00,13AUG2022:06:00:00,08-13,-2,Undergraduate,New First Time Freshman,Online Program,144,182
202310,Fall 2022,15AUG2022:00:00:00,13AUG2022:06:00:00,08-13,-2,Undergraduate,Returning,On-Campus Program,125,138
202310,Fall 2022,15AUG2022:00:00:00,13AUG2022:06:00:00,08-13,-2,Undergraduate,Returning,Online Program,179,199
202310,Fall 2022,15AUG2022:00:00:00,13AUG2022:06:00:00,08-13,-2,Undergraduate,New First Time Transfer,On-Campus Program,543,538
202310,Fall 2022,15AUG2022:00:00:00,13AUG2022:06:00:00,08-13,-2,Undergraduate,New First Time Transfer,Online Program,457,542
202310,Fall 2022,15AUG2022:00:00:00,13AUG2022:06:00:00,08-13,-2,Undergraduate,Non Degree,On-Campus Program,21,20
202310,Fall 2022,15AUG2022:00:00:00,13AUG2022:06:00:00,08-13,-2,Undergraduate,Non Degree,Online Program,15,14
202310,Fall 2022,15AUG2022:00:00:00,13AUG2022:06:00:00,08-13,-2,Undergraduate,Visiting,On-Campus Program,3,2
202310,Fall 2022,15AUG2022:00:00:00,13AUG2022:06:00:00,08-13,-2,Undergraduate,Visiting,Online Program,4,5
202310,Fall 2022,15AUG2022:00:00:00,14AUG2022:06:00:00,08-14,-1,Graduate,Continuing,On-Campus Program,506,510
202310,Fall 2022,15AUG2022:00:00:00,14AUG2022:06:00:00,08-14,-1,Graduate,Continuing,Online Program,857,849
202310,Fall 2022,15AUG2022:00:00:00,14AUG2022:06:00:00,08-14,-1,Graduate,New First Time Grad Applicant,Online Program,,1
202310,Fall 2022,15AUG2022:00:00:00,14AUG2022:06:00:00,08-14,-1,Graduate,New First Time Grad Applicant,On-Campus Program,322,304
202310,Fall 2022,15AUG2022:00:00:00,14AUG2022:06:00:00,08-14,-1,Graduate,New First Time Grad Applicant,Online Program,432,467
202310,Fall 2022,15AUG2022:00:00:00,14AUG2022:06:00:00,08-14,-1,Graduate,Returning,On-Campus Program,46,51
202310,Fall 2022,15AUG2022:00:00:00,14AUG2022:06:00:00,08-14,-1,Graduate,Returning,Online Program,45,59
202310,Fall 2022,15AUG2022:00:00:00,14AUG2022:06:00:00,08-14,-1,Graduate,Non Degree,On-Campus Program,13,9
202310,Fall 2022,15AUG2022:00:00:00,14AUG2022:06:00:00,08-14,-1,Graduate,Non Degree,Online Program,2,1
202310,Fall 2022,15AUG2022:00:00:00,14AUG2022:06:00:00,08-14,-1,Undergraduate,Continuing,On-Campus Program,5505,5525
202310,Fall 2022,15AUG2022:00:00:00,14AUG2022:06:00:00,08-14,-1,Undergraduate,Continuing,Online Program,1503,1521
202310,Fall 2022,15AUG2022:00:00:00,14AUG2022:06:00:00,08-14,-1,Undergraduate,High School Special,On-Campus Program,5,5
202310,Fall 2022,15AUG2022:00:00:00,14AUG2022:06:00:00,08-14,-1,Undergraduate,EKU Dual Credit,On-Campus Program,665,815
202310,Fall 2022,15AUG2022:00:00:00,14AUG2022:06:00:00,08-14,-1,Undergraduate,New First Time Freshman,,,3
202310,Fall 2022,15AUG2022:00:00:00,14AUG2022:06:00:00,08-14,-1,Undergraduate,New First Time Freshman,On-Campus Program,2654,2564
202310,Fall 2022,15AUG2022:00:00:00,14AUG2022:06:00:00,08-14,-1,Undergraduate,New First Time Freshman,Online Program,144,182
202310,Fall 2022,15AUG2022:00:00:00,14AUG2022:06:00:00,08-14,-1,Undergraduate,Returning,On-Campus Program,126,138
202310,Fall 2022,15AUG2022:00:00:00,14AUG2022:06:00:00,08-14,-1,Undergraduate,Returning,Online Program,178,199
202310,Fall 2022,15AUG2022:00:00:00,14AUG2022:06:00:00,08-14,-1,Undergraduate,New First Time Transfer,On-Campus Program,544,538
202310,Fall 2022,15AUG2022:00:00:00,14AUG2022:06:00:00,08-14,-1,Undergraduate,New First Time Transfer,Online Program,461,542
202310,Fall 2022,15AUG2022:00:00:00,14AUG2022:06:00:00,08-14,-1,Undergraduate,Non Degree,On-Campus Program,21,20
202310,Fall 2022,15AUG2022:00:00:00,14AUG2022:06:00:00,08-14,-1,Undergraduate,Non Degree,Online Program,15,14
202310,Fall 2022,15AUG2022:00:00:00,14AUG2022:06:00:00,08-14,-1,Undergraduate,Visiting,On-Campus Program,3,2
202310,Fall 2022,15AUG2022:00:00:00,14AUG2022:06:00:00,08-14,-1,Undergraduate,Visiting,Online Program,4,5
202310,Fall 2022,15AUG2022:00:00:00,15AUG2022:06:00:00,08-15,0,Graduate,Continuing,On-Campus Program,509,510
202310,Fall 2022,15AUG2022:00:00:00,15AUG2022:06:00:00,08-15,0,Graduate,Continuing,Online Program,860,849
202310,Fall 2022,15AUG2022:00:00:00,15AUG2022:06:00:00,08-15,0,Graduate,New First Time Grad Applicant,Online Program,,1
202310,Fall 2022,15AUG2022:00:00:00,15AUG2022:06:00:00,08-15,0,Graduate,New First Time Grad Applicant,On-Campus Program,320,304
202310,Fall 2022,15AUG2022:00:00:00,15AUG2022:06:00:00,08-15,0,Graduate,New First Time Grad Applicant,Online Program,437,467
202310,Fall 2022,15AUG2022:00:00:00,15AUG2022:06:00:00,08-15,0,Graduate,Returning,On-Campus Program,47,51
202310,Fall 2022,15AUG2022:00:00:00,15AUG2022:06:00:00,08-15,0,Graduate,Returning,Online Program,46,59
202310,Fall 2022,15AUG2022:00:00:00,15AUG2022:06:00:00,08-15,0,Graduate,Non Degree,On-Campus Program,13,9
202310,Fall 2022,15AUG2022:00:00:00,15AUG2022:06:00:00,08-15,0,Graduate,Non Degree,Online Program,2,1
202310,Fall 2022,15AUG2022:00:00:00,15AUG2022:06:00:00,08-15,0,Undergraduate,Continuing,On-Campus Program,5514,5525
202310,Fall 2022,15AUG2022:00:00:00,15AUG2022:06:00:00,08-15,0,Undergraduate,Continuing,Online Program,1514,1521
202310,Fall 2022,15AUG2022:00:00:00,15AUG2022:06:00:00,08-15,0,Undergraduate,High School Special,On-Campus Program,5,5
202310,Fall 2022,15AUG2022:00:00:00,15AUG2022:06:00:00,08-15,0,Undergraduate,EKU Dual Credit,On-Campus Program,666,815
202310,Fall 2022,15AUG2022:00:00:00,15AUG2022:06:00:00,08-15,0,Undergraduate,New First Time Freshman,,,3
202310,Fall 2022,15AUG2022:00:00:00,15AUG2022:06:00:00,08-15,0,Undergraduate,New First Time Freshman,On-Campus Program,2654,2564
202310,Fall 2022,15AUG2022:00:00:00,15AUG2022:06:00:00,08-15,0,Undergraduate,New First Time Freshman,Online Program,145,182
202310,Fall 2022,15AUG2022:00:00:00,15AUG2022:06:00:00,08-15,0,Undergraduate,Returning,On-Campus Program,129,138
202310,Fall 2022,15AUG2022:00:00:00,15AUG2022:06:00:00,08-15,0,Undergraduate,Returning,Online Program,180,199
202310,Fall 2022,15AUG2022:00:00:00,15AUG2022:06:00:00,08-15,0,Undergraduate,New First Time Transfer,On-Campus Program,543,538
202310,Fall 2022,15AUG2022:00:00:00,15AUG2022:06:00:00,08-15,0,Undergraduate,New First Time Transfer,Online Program,464,542
202310,Fall 2022,15AUG2022:00:00:00,15AUG2022:06:00:00,08-15,0,Undergraduate,Non Degree,On-Campus Program,22,20
202310,Fall 2022,15AUG2022:00:00:00,15AUG2022:06:00:00,08-15,0,Undergraduate,Non Degree,Online Program,15,14
202310,Fall 2022,15AUG2022:00:00:00,15AUG2022:06:00:00,08-15,0,Undergraduate,Visiting,On-Campus Program,3,2
202310,Fall 2022,15AUG2022:00:00:00,15AUG2022:06:00:00,08-15,0,Undergraduate,Visiting,Online Program,5,5
202310,Fall 2022,15AUG2022:00:00:00,16AUG2022:06:00:00,08-16,1,Graduate,Continuing,On-Campus Program,509,510
202310,Fall 2022,15AUG2022:00:00:00,16AUG2022:06:00:00,08-16,1,Graduate,Continuing,Online Program,860,849
202310,Fall 2022,15AUG2022:00:00:00,16AUG2022:06:00:00,08-16,1,Graduate,New First Time Grad Applicant,Online Program,,1
202310,Fall 2022,15AUG2022:00:00:00,16AUG2022:06:00:00,08-16,1,Graduate,New First Time Grad Applicant,On-Campus Program,323,304
202310,Fall 2022,15AUG2022:00:00:00,16AUG2022:06:00:00,08-16,1,Graduate,New First Time Grad Applicant,Online Program,440,467
202310,Fall 2022,15AUG2022:00:00:00,16AUG2022:06:00:00,08-16,1,Graduate,Returning,On-Campus Program,47,51
202310,Fall 2022,15AUG2022:00:00:00,16AUG2022:06:00:00,08-16,1,Graduate,Returning,Online Program,48,59
202310,Fall 2022,15AUG2022:00:00:00,16AUG2022:06:00:00,08-16,1,Graduate,Non Degree,On-Campus Program,11,9
202310,Fall 2022,15AUG2022:00:00:00,16AUG2022:06:00:00,08-16,1,Graduate,Non Degree,Online Program,2,1
202310,Fall 2022,15AUG2022:00:00:00,16AUG2022:06:00:00,08-16,1,Undergraduate,Continuing,On-Campus Program,5527,5525
202310,Fall 2022,15AUG2022:00:00:00,16AUG2022:06:00:00,08-16,1,Undergraduate,Continuing,Online Program,1516,1521
202310,Fall 2022,15AUG2022:00:00:00,16AUG2022:06:00:00,08-16,1,Undergraduate,High School Special,On-Campus Program,5,5
202310,Fall 2022,15AUG2022:00:00:00,16AUG2022:06:00:00,08-16,1,Undergraduate,EKU Dual Credit,On-Campus Program,669,815
202310,Fall 2022,15AUG2022:00:00:00,16AUG2022:06:00:00,08-16,1,Undergraduate,New First Time Freshman,,,3
202310,Fall 2022,15AUG2022:00:00:00,16AUG2022:06:00:00,08-16,1,Undergraduate,New First Time Freshman,On-Campus Program,2653,2564
202310,Fall 2022,15AUG2022:00:00:00,16AUG2022:06:00:00,08-16,1,Undergraduate,New First Time Freshman,Online Program,143,182
202310,Fall 2022,15AUG2022:00:00:00,16AUG2022:06:00:00,08-16,1,Undergraduate,Returning,On-Campus Program,129,138
202310,Fall 2022,15AUG2022:00:00:00,16AUG2022:06:00:00,08-16,1,Undergraduate,Returning,Online Program,186,199
202310,Fall 2022,15AUG2022:00:00:00,16AUG2022:06:00:00,08-16,1,Undergraduate,New First Time Transfer,On-Campus Program,544,538
202310,Fall 2022,15AUG2022:00:00:00,16AUG2022:06:00:00,08-16,1,Undergraduate,New First Time Transfer,Online Program,469,542
202310,Fall 2022,15AUG2022:00:00:00,16AUG2022:06:00:00,08-16,1,Undergraduate,Non Degree,On-Campus Program,19,20
202310,Fall 2022,15AUG2022:00:00:00,16AUG2022:06:00:00,08-16,1,Undergraduate,Non Degree,Online Program,14,14
202310,Fall 2022,15AUG2022:00:00:00,16AUG2022:06:00:00,08-16,1,Undergraduate,Visiting,On-Campus Program,3,2
202310,Fall 2022,15AUG2022:00:00:00,16AUG2022:06:00:00,08-16,1,Undergraduate,Visiting,Online Program,5,5
202310,Fall 2022,15AUG2022:00:00:00,17AUG2022:06:00:00,08-17,2,Graduate,Continuing,On-Campus Program,511,510
202310,Fall 2022,15AUG2022:00:00:00,17AUG2022:06:00:00,08-17,2,Graduate,Continuing,Online Program,864,849
202310,Fall 2022,15AUG2022:00:00:00,17AUG2022:06:00:00,08-17,2,Graduate,New First Time Grad Applicant,Online Program,,1
202310,Fall 2022,15AUG2022:00:00:00,17AUG2022:06:00:00,08-17,2,Graduate,New First Time Grad Applicant,On-Campus Program,322,304
202310,Fall 2022,15AUG2022:00:00:00,17AUG2022:06:00:00,08-17,2,Graduate,New First Time Grad Applicant,Online Program,439,467
202310,Fall 2022,15AUG2022:00:00:00,17AUG2022:06:00:00,08-17,2,Graduate,Returning,On-Campus Program,49,51
202310,Fall 2022,15AUG2022:00:00:00,17AUG2022:06:00:00,08-17,2,Graduate,Returning,Online Program,50,59
202310,Fall 2022,15AUG2022:00:00:00,17AUG2022:06:00:00,08-17,2,Graduate,Non Degree,On-Campus Program,10,9
202310,Fall 2022,15AUG2022:00:00:00,17AUG2022:06:00:00,08-17,2,Graduate,Non Degree,Online Program,2,1
